date,symbol,open,high,low,close,adjclose,volume,dividend,split,data_source,company_name,exchange,currency,instrument_type,market_cap_latest,trailing_pe_latest,forward_pe_latest,fifty_two_week_high_latest,fifty_two_week_low_latest,event_count,event_titles,event_summaries,event_publishers,event_links,keywords
2020-01-12,600519.SS,,,,,,,,,,600519,SSE,CNY,EQUITY,,,,,,0,,,,,
2020-01-13,600519.SS,881.265,897.965,880.765,893.035,893.035,38515.0,,,tencent,600519,SSE,CNY,EQUITY,,,,,,1,600519 2020-01-13 日行情文本摘要,2020-01-13，600519A股交易日行情记录；开盘价881.26；最高价897.97；最低价880.76；收盘价893.03；成交量38515；按开盘价计算当日上涨1.34%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,程序生成行情文本摘要,,日行情文本摘要; 股交易日行情记录; 开盘价; 最高价; 最低价; 收盘价; 成交量; 按开盘价计算当日上涨; 该条为程序根据当日; ohlcv; 行情生成的文本补充; 用于保证每日行情数据均有对应文本字段
2020-01-14,600519.SS,892.965,893.655,871.765,876.165,876.165,35144.0,,,tencent,600519,SSE,CNY,EQUITY,,,,,,1,600519 2020-01-14 日行情文本摘要,2020-01-14，600519A股交易日行情记录；开盘价892.97；最高价893.65；最低价871.76；收盘价876.16；成交量35144；按开盘价计算当日下跌1.88%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,程序生成行情文本摘要,,日行情文本摘要; 股交易日行情记录; 开盘价; 最高价; 最低价; 收盘价; 成交量; 按开盘价计算当日下跌; 该条为程序根据当日; ohlcv; 行情生成的文本补充; 用于保证每日行情数据均有对应文本字段
2020-01-15,600519.SS,877.775,890.365,873.765,880.895,880.895,26029.0,,,tencent,600519,SSE,CNY,EQUITY,,,,,,1,600519 2020-01-15 日行情文本摘要,2020-01-15，600519A股交易日行情记录；开盘价877.77；最高价890.37；最低价873.76；收盘价880.89；成交量26029；按开盘价计算当日上涨0.36%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,程序生成行情文本摘要,,日行情文本摘要; 股交易日行情记录; 开盘价; 最高价; 最低价; 收盘价; 成交量; 按开盘价计算当日上涨; 该条为程序根据当日; ohlcv; 行情生成的文本补充; 用于保证每日行情数据均有对应文本字段
2020-01-16,600519.SS,887.635,887.635,871.345,875.765,875.765,23191.0,,,tencent,600519,SSE,CNY,EQUITY,,,,,,1,600519 2020-01-16 日行情文本摘要,2020-01-16，600519A股交易日行情记录；开盘价887.63；最高价887.63；最低价871.35；收盘价875.76；成交量23191；按开盘价计算当日下跌1.34%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,程序生成行情文本摘要,,日行情文本摘要; 股交易日行情记录; 开盘价; 最高价; 最低价; 收盘价; 成交量; 按开盘价计算当日下跌; 该条为程序根据当日; ohlcv; 行情生成的文本补充; 用于保证每日行情数据均有对应文本字段
2020-01-17,600519.SS,878.765,881.545,869.775,876.265,876.265,23472.0,,,tencent,600519,SSE,CNY,EQUITY,,,,,,1,600519 2020-01-17 日行情文本摘要,2020-01-17，600519A股交易日行情记录；开盘价878.76；最高价881.54；最低价869.77；收盘价876.26；成交量23472；按开盘价计算当日下跌0.28%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,程序生成行情文本摘要,,日行情文本摘要; 股交易日行情记录; 开盘价; 最高价; 最低价; 收盘价; 成交量; 按开盘价计算当日下跌; 该条为程序根据当日; ohlcv; 行情生成的文本补充; 用于保证每日行情数据均有对应文本字段
2020-01-18,600519.SS,,,,,,,,,,600519,SSE,CNY,EQUITY,,,,,,0,,,,,
2020-01-19,600519.SS,,,,,,,,,,600519,SSE,CNY,EQUITY,,,,,,0,,,,,
2020-01-20,600519.SS,880.625,880.625,850.765,859.765,859.765,35391.0,,,tencent,600519,SSE,CNY,EQUITY,,,,,,1,600519 2020-01-20 日行情文本摘要,2020-01-20，600519A股交易日行情记录；开盘价880.62；最高价880.62；最低价850.76；收盘价859.76；成交量35391；按开盘价计算当日下跌2.37%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,程序生成行情文本摘要,,日行情文本摘要; 股交易日行情记录; 开盘价; 最高价; 最低价; 收盘价; 成交量; 按开盘价计算当日下跌; 该条为程序根据当日; ohlcv; 行情生成的文本补充; 用于保证每日行情数据均有对应文本字段
2020-01-21,600519.SS,849.765,855.765,841.065,844.065,844.065,32874.0,,,tencent,600519,SSE,CNY,EQUITY,,,,,,1,600519 2020-01-21 日行情文本摘要,2020-01-21，600519A股交易日行情记录；开盘价849.76；最高价855.76；最低价841.07；收盘价844.07；成交量32874；按开盘价计算当日下跌0.67%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,程序生成行情文本摘要,,日行情文本摘要; 股交易日行情记录; 开盘价; 最高价; 最低价; 收盘价; 成交量; 按开盘价计算当日下跌; 该条为程序根据当日; ohlcv; 行情生成的文本补充; 用于保证每日行情数据均有对应文本字段
2020-01-22,600519.SS,838.765,852.765,824.145,844.275,844.275,36200.0,,,tencent,600519,SSE,CNY,EQUITY,,,,,,1,600519 2020-01-22 日行情文本摘要,2020-01-22，600519A股交易日行情记录；开盘价838.76；最高价852.76；最低价824.14；收盘价844.27；成交量36200；按开盘价计算当日上涨0.66%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,程序生成行情文本摘要,,日行情文本摘要; 股交易日行情记录; 开盘价; 最高价; 最低价; 收盘价; 成交量; 按开盘价计算当日上涨; 该条为程序根据当日; ohlcv; 行情生成的文本补充; 用于保证每日行情数据均有对应文本字段
2020-01-23,600519.SS,844.765,844.765,805.765,821.565,821.565,53468.0,,,tencent,600519,SSE,CNY,EQUITY,,,,,,1,600519 2020-01-23 日行情文本摘要,2020-01-23，600519A股交易日行情记录；开盘价844.76；最高价844.76；最低价805.76；收盘价821.57；成交量53468；按开盘价计算当日下跌2.75%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,程序生成行情文本摘要,,日行情文本摘要; 股交易日行情记录; 开盘价; 最高价; 最低价; 收盘价; 成交量; 按开盘价计算当日下跌; 该条为程序根据当日; ohlcv; 行情生成的文本补充; 用于保证每日行情数据均有对应文本字段
2020-01-24,600519.SS,,,,,,,,,,600519,SSE,CNY,EQUITY,,,,,,0,,,,,
2020-01-25,600519.SS,,,,,,,,,,600519,SSE,CNY,EQUITY,,,,,,0,,,,,
2020-01-26,600519.SS,,,,,,,,,,600519,SSE,CNY,EQUITY,,,,,,0,,,,,
2020-01-27,600519.SS,,,,,,,,,,600519,SSE,CNY,EQUITY,,,,,,0,,,,,
2020-01-28,600519.SS,,,,,,,,,,600519,SSE,CNY,EQUITY,,,,,,0,,,,,
2020-01-29,600519.SS,,,,,,,,,,600519,SSE,CNY,EQUITY,,,,,,0,,,,,
2020-01-30,600519.SS,,,,,,,,,,600519,SSE,CNY,EQUITY,,,,,,0,,,,,
2020-01-31,600519.SS,,,,,,,,,,600519,SSE,CNY,EQUITY,,,,,,0,,,,,
2020-02-01,600519.SS,,,,,,,,,,600519,SSE,CNY,EQUITY,,,,,,0,,,,,
2020-02-02,600519.SS,,,,,,,,,,600519,SSE,CNY,EQUITY,,,,,,0,,,,,
2020-02-03,600519.SS,753.765,779.445,748.765,772.685,772.685,123442.0,,,tencent,600519,SSE,CNY,EQUITY,,,,,,1,600519 2020-02-03 日行情文本摘要,2020-02-03，600519A股交易日行情记录；开盘价753.76；最高价779.45；最低价748.76；收盘价772.68；成交量123442；按开盘价计算当日上涨2.51%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,程序生成行情文本摘要,,日行情文本摘要; 股交易日行情记录; 开盘价; 最高价; 最低价; 收盘价; 成交量; 按开盘价计算当日上涨; 该条为程序根据当日; ohlcv; 行情生成的文本补充; 用于保证每日行情数据均有对应文本字段
2020-02-04,600519.SS,783.765,825.765,779.775,806.775,806.775,62624.0,,,tencent,600519,SSE,CNY,EQUITY,,,,,,1,600519 2020-02-04 日行情文本摘要,2020-02-04，600519A股交易日行情记录；开盘价783.76；最高价825.76；最低价779.77；收盘价806.77；成交量62624；按开盘价计算当日上涨2.94%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,程序生成行情文本摘要,,日行情文本摘要; 股交易日行情记录; 开盘价; 最高价; 最低价; 收盘价; 成交量; 按开盘价计算当日上涨; 该条为程序根据当日; ohlcv; 行情生成的文本补充; 用于保证每日行情数据均有对应文本字段
2020-02-05,600519.SS,818.765,822.765,801.795,818.755,818.755,47418.0,,,tencent,600519,SSE,CNY,EQUITY,,,,,,1,600519 2020-02-05 日行情文本摘要,2020-02-05，600519A股交易日行情记录；开盘价818.76；最高价822.76；最低价801.79；收盘价818.75；成交量47418；按开盘价计算当日下跌0.00%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,程序生成行情文本摘要,,日行情文本摘要; 股交易日行情记录; 开盘价; 最高价; 最低价; 收盘价; 成交量; 按开盘价计算当日下跌; 该条为程序根据当日; ohlcv; 行情生成的文本补充; 用于保证每日行情数据均有对应文本字段
2020-02-06,600519.SS,828.195,843.765,820.785,839.765,839.765,47171.0,,,tencent,600519,SSE,CNY,EQUITY,,,,,,1,600519 2020-02-06 日行情文本摘要,2020-02-06，600519A股交易日行情记录；开盘价828.2；最高价843.76；最低价820.78；收盘价839.76；成交量47171；按开盘价计算当日上涨1.40%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,程序生成行情文本摘要,,日行情文本摘要; 股交易日行情记录; 开盘价; 最高价; 最低价; 收盘价; 成交量; 按开盘价计算当日上涨; 该条为程序根据当日; ohlcv; 行情生成的文本补充; 用于保证每日行情数据均有对应文本字段
2020-02-07,600519.SS,838.775,845.765,829.785,844.765,844.765,31278.0,,,tencent,600519,SSE,CNY,EQUITY,,,,,,1,600519 2020-02-07 日行情文本摘要,2020-02-07，600519A股交易日行情记录；开盘价838.77；最高价845.76；最低价829.78；收盘价844.76；成交量31278；按开盘价计算当日上涨0.71%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,程序生成行情文本摘要,,日行情文本摘要; 股交易日行情记录; 开盘价; 最高价; 最低价; 收盘价; 成交量; 按开盘价计算当日上涨; 该条为程序根据当日; ohlcv; 行情生成的文本补充; 用于保证每日行情数据均有对应文本字段
2020-02-08,600519.SS,,,,,,,,,,600519,SSE,CNY,EQUITY,,,,,,0,,,,,
2020-02-09,600519.SS,,,,,,,,,,600519,SSE,CNY,EQUITY,,,,,,0,,,,,
2020-02-10,600519.SS,830.765,843.365,825.965,835.255,835.255,30533.0,,,tencent,600519,SSE,CNY,EQUITY,,,,,,1,600519 2020-02-10 日行情文本摘要,2020-02-10，600519A股交易日行情记录；开盘价830.76；最高价843.37；最低价825.97；收盘价835.25；成交量30533；按开盘价计算当日上涨0.54%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,程序生成行情文本摘要,,日行情文本摘要; 股交易日行情记录; 开盘价; 最高价; 最低价; 收盘价; 成交量; 按开盘价计算当日上涨; 该条为程序根据当日; ohlcv; 行情生成的文本补充; 用于保证每日行情数据均有对应文本字段
2020-02-11,600519.SS,831.765,868.445,831.565,866.765,866.765,47917.0,,,tencent,600519,SSE,CNY,EQUITY,,,,,,1,600519 2020-02-11 日行情文本摘要,2020-02-11，600519A股交易日行情记录；开盘价831.76；最高价868.45；最低价831.57；收盘价866.76；成交量47917；按开盘价计算当日上涨4.21%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,程序生成行情文本摘要,,日行情文本摘要; 股交易日行情记录; 开盘价; 最高价; 最低价; 收盘价; 成交量; 按开盘价计算当日上涨; 该条为程序根据当日; ohlcv; 行情生成的文本补充; 用于保证每日行情数据均有对应文本字段
2020-02-12,600519.SS,857.765,867.555,854.645,866.035,866.035,28125.0,,,tencent,600519,SSE,CNY,EQUITY,,,,,,1,600519 2020-02-12 日行情文本摘要,2020-02-12，600519A股交易日行情记录；开盘价857.76；最高价867.55；最低价854.64；收盘价866.03；成交量28125；按开盘价计算当日上涨0.96%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,程序生成行情文本摘要,,日行情文本摘要; 股交易日行情记录; 开盘价; 最高价; 最低价; 收盘价; 成交量; 按开盘价计算当日上涨; 该条为程序根据当日; ohlcv; 行情生成的文本补充; 用于保证每日行情数据均有对应文本字段
2020-02-13,600519.SS,866.765,882.655,856.775,859.765,859.765,30357.0,,,tencent,600519,SSE,CNY,EQUITY,,,,,,1,600519 2020-02-13 日行情文本摘要,2020-02-13，600519A股交易日行情记录；开盘价866.76；最高价882.65；最低价856.77；收盘价859.76；成交量30357；按开盘价计算当日下跌0.81%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,程序生成行情文本摘要,,日行情文本摘要; 股交易日行情记录; 开盘价; 最高价; 最低价; 收盘价; 成交量; 按开盘价计算当日下跌; 该条为程序根据当日; ohlcv; 行情生成的文本补充; 用于保证每日行情数据均有对应文本字段
2020-02-14,600519.SS,859.215,862.275,851.875,856.765,856.765,23287.0,,,tencent,600519,SSE,CNY,EQUITY,,,,,,1,600519 2020-02-14 日行情文本摘要,2020-02-14，600519A股交易日行情记录；开盘价859.22；最高价862.27；最低价851.88；收盘价856.76；成交量23287；按开盘价计算当日下跌0.29%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,程序生成行情文本摘要,,日行情文本摘要; 股交易日行情记录; 开盘价; 最高价; 最低价; 收盘价; 成交量; 按开盘价计算当日下跌; 该条为程序根据当日; ohlcv; 行情生成的文本补充; 用于保证每日行情数据均有对应文本字段
2020-02-15,600519.SS,,,,,,,,,,600519,SSE,CNY,EQUITY,,,,,,0,,,,,
2020-02-16,600519.SS,,,,,,,,,,600519,SSE,CNY,EQUITY,,,,,,0,,,,,
2020-02-17,600519.SS,851.265,864.955,851.165,862.585,862.585,27028.0,,,tencent,600519,SSE,CNY,EQUITY,,,,,,1,600519 2020-02-17 日行情文本摘要,2020-02-17，600519A股交易日行情记录；开盘价851.26；最高价864.96；最低价851.16；收盘价862.59；成交量27028；按开盘价计算当日上涨1.33%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,程序生成行情文本摘要,,日行情文本摘要; 股交易日行情记录; 开盘价; 最高价; 最低价; 收盘价; 成交量; 按开盘价计算当日上涨; 该条为程序根据当日; ohlcv; 行情生成的文本补充; 用于保证每日行情数据均有对应文本字段
2020-02-18,600519.SS,858.775,865.645,851.765,852.765,852.765,26664.0,,,tencent,600519,SSE,CNY,EQUITY,,,,,,1,600519 2020-02-18 日行情文本摘要,2020-02-18，600519A股交易日行情记录；开盘价858.77；最高价865.64；最低价851.76；收盘价852.76；成交量26664；按开盘价计算当日下跌0.70%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,程序生成行情文本摘要,,日行情文本摘要; 股交易日行情记录; 开盘价; 最高价; 最低价; 收盘价; 成交量; 按开盘价计算当日下跌; 该条为程序根据当日; ohlcv; 行情生成的文本补充; 用于保证每日行情数据均有对应文本字段
2020-02-19,600519.SS,853.765,870.265,846.765,865.265,865.265,37051.0,,,tencent,600519,SSE,CNY,EQUITY,,,,,,1,600519 2020-02-19 日行情文本摘要,2020-02-19，600519A股交易日行情记录；开盘价853.76；最高价870.26；最低价846.76；收盘价865.26；成交量37051；按开盘价计算当日上涨1.35%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,程序生成行情文本摘要,,日行情文本摘要; 股交易日行情记录; 开盘价; 最高价; 最低价; 收盘价; 成交量; 按开盘价计算当日上涨; 该条为程序根据当日; ohlcv; 行情生成的文本补充; 用于保证每日行情数据均有对应文本字段
2020-02-20,600519.SS,865.465,892.765,864.175,886.765,886.765,46802.0,,,tencent,600519,SSE,CNY,EQUITY,,,,,,1,600519 2020-02-20 日行情文本摘要,2020-02-20，600519A股交易日行情记录；开盘价865.47；最高价892.76；最低价864.17；收盘价886.76；成交量46802；按开盘价计算当日上涨2.46%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,程序生成行情文本摘要,,日行情文本摘要; 股交易日行情记录; 开盘价; 最高价; 最低价; 收盘价; 成交量; 按开盘价计算当日上涨; 该条为程序根据当日; ohlcv; 行情生成的文本补充; 用于保证每日行情数据均有对应文本字段
2020-02-21,600519.SS,880.225,892.305,878.775,881.645,881.645,28940.0,,,tencent,600519,SSE,CNY,EQUITY,,,,,,1,600519 2020-02-21 日行情文本摘要,2020-02-21，600519A股交易日行情记录；开盘价880.23；最高价892.3；最低价878.77；收盘价881.64；成交量28940；按开盘价计算当日上涨0.16%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,程序生成行情文本摘要,,日行情文本摘要; 股交易日行情记录; 开盘价; 最高价; 最低价; 收盘价; 成交量; 按开盘价计算当日上涨; 该条为程序根据当日; ohlcv; 行情生成的文本补充; 用于保证每日行情数据均有对应文本字段
2020-02-22,600519.SS,,,,,,,,,,600519,SSE,CNY,EQUITY,,,,,,0,,,,,
2020-02-23,600519.SS,,,,,,,,,,600519,SSE,CNY,EQUITY,,,,,,0,,,,,
2020-02-24,600519.SS,874.265,878.765,854.265,855.945,855.945,38650.0,,,tencent,600519,SSE,CNY,EQUITY,,,,,,1,600519 2020-02-24 日行情文本摘要,2020-02-24，600519A股交易日行情记录；开盘价874.26；最高价878.76；最低价854.26；收盘价855.95；成交量38650；按开盘价计算当日下跌2.10%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,程序生成行情文本摘要,,日行情文本摘要; 股交易日行情记录; 开盘价; 最高价; 最低价; 收盘价; 成交量; 按开盘价计算当日下跌; 该条为程序根据当日; ohlcv; 行情生成的文本补充; 用于保证每日行情数据均有对应文本字段
2020-02-25,600519.SS,846.765,850.855,836.645,843.575,843.575,38385.0,,,tencent,600519,SSE,CNY,EQUITY,,,,,,1,600519 2020-02-25 日行情文本摘要,2020-02-25，600519A股交易日行情记录；开盘价846.76；最高价850.86；最低价836.64；收盘价843.58；成交量38385；按开盘价计算当日下跌0.38%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,程序生成行情文本摘要,,日行情文本摘要; 股交易日行情记录; 开盘价; 最高价; 最低价; 收盘价; 成交量; 按开盘价计算当日下跌; 该条为程序根据当日; ohlcv; 行情生成的文本补充; 用于保证每日行情数据均有对应文本字段
2020-02-26,600519.SS,830.765,852.765,823.765,842.465,842.465,43560.0,,,tencent,600519,SSE,CNY,EQUITY,,,,,,1,600519 2020-02-26 日行情文本摘要,2020-02-26，600519A股交易日行情记录；开盘价830.76；最高价852.76；最低价823.76；收盘价842.47；成交量43560；按开盘价计算当日上涨1.41%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,程序生成行情文本摘要,,日行情文本摘要; 股交易日行情记录; 开盘价; 最高价; 最低价; 收盘价; 成交量; 按开盘价计算当日上涨; 该条为程序根据当日; ohlcv; 行情生成的文本补充; 用于保证每日行情数据均有对应文本字段
2020-02-27,600519.SS,844.765,863.755,844.765,856.155,856.155,34498.0,,,tencent,600519,SSE,CNY,EQUITY,,,,,,1,600519 2020-02-27 日行情文本摘要,2020-02-27，600519A股交易日行情记录；开盘价844.76；最高价863.75；最低价844.76；收盘价856.15；成交量34498；按开盘价计算当日上涨1.35%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,程序生成行情文本摘要,,日行情文本摘要; 股交易日行情记录; 开盘价; 最高价; 最低价; 收盘价; 成交量; 按开盘价计算当日上涨; 该条为程序根据当日; ohlcv; 行情生成的文本补充; 用于保证每日行情数据均有对应文本字段
2020-02-28,600519.SS,839.065,850.765,818.735,825.765,825.765,49946.0,,,tencent,600519,SSE,CNY,EQUITY,,,,,,1,600519 2020-02-28 日行情文本摘要,2020-02-28，600519A股交易日行情记录；开盘价839.07；最高价850.76；最低价818.74；收盘价825.76；成交量49946；按开盘价计算当日下跌1.59%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,程序生成行情文本摘要,,日行情文本摘要; 股交易日行情记录; 开盘价; 最高价; 最低价; 收盘价; 成交量; 按开盘价计算当日下跌; 该条为程序根据当日; ohlcv; 行情生成的文本补充; 用于保证每日行情数据均有对应文本字段
2020-02-29,600519.SS,,,,,,,,,,600519,SSE,CNY,EQUITY,,,,,,0,,,,,
2020-03-01,600519.SS,,,,,,,,,,600519,SSE,CNY,EQUITY,,,,,,0,,,,,
2020-03-02,600519.SS,818.875,865.315,818.775,854.775,854.775,47663.0,,,tencent,600519,SSE,CNY,EQUITY,,,,,,1,600519 2020-03-02 日行情文本摘要,2020-03-02，600519A股交易日行情记录；开盘价818.88；最高价865.32；最低价818.77；收盘价854.77；成交量47663；按开盘价计算当日上涨4.38%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,程序生成行情文本摘要,,日行情文本摘要; 股交易日行情记录; 开盘价; 最高价; 最低价; 收盘价; 成交量; 按开盘价计算当日上涨; 该条为程序根据当日; ohlcv; 行情生成的文本补充; 用于保证每日行情数据均有对应文本字段
2020-03-03,600519.SS,866.765,887.645,866.765,881.765,881.765,50250.0,,,tencent,600519,SSE,CNY,EQUITY,,,,,,1,600519 2020-03-03 日行情文本摘要,2020-03-03，600519A股交易日行情记录；开盘价866.76；最高价887.64；最低价866.76；收盘价881.76；成交量50250；按开盘价计算当日上涨1.73%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,程序生成行情文本摘要,,日行情文本摘要; 股交易日行情记录; 开盘价; 最高价; 最低价; 收盘价; 成交量; 按开盘价计算当日上涨; 该条为程序根据当日; ohlcv; 行情生成的文本补充; 用于保证每日行情数据均有对应文本字段
2020-03-04,600519.SS,893.765,907.765,885.005,897.685,897.685,53792.0,,,tencent,600519,SSE,CNY,EQUITY,,,,,,1,600519 2020-03-04 日行情文本摘要,2020-03-04，600519A股交易日行情记录；开盘价893.76；最高价907.76；最低价885；收盘价897.68；成交量53792；按开盘价计算当日上涨0.44%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,程序生成行情文本摘要,,日行情文本摘要; 股交易日行情记录; 开盘价; 最高价; 最低价; 收盘价; 成交量; 按开盘价计算当日上涨; 该条为程序根据当日; ohlcv; 行情生成的文本补充; 用于保证每日行情数据均有对应文本字段
2020-03-05,600519.SS,905.075,943.755,899.325,939.765,939.765,62426.0,,,tencent,600519,SSE,CNY,EQUITY,,,,,,1,600519 2020-03-05 日行情文本摘要,2020-03-05，600519A股交易日行情记录；开盘价905.08；最高价943.75；最低价899.33；收盘价939.76；成交量62426；按开盘价计算当日上涨3.83%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,程序生成行情文本摘要,,日行情文本摘要; 股交易日行情记录; 开盘价; 最高价; 最低价; 收盘价; 成交量; 按开盘价计算当日上涨; 该条为程序根据当日; ohlcv; 行情生成的文本补充; 用于保证每日行情数据均有对应文本字段
2020-03-06,600519.SS,931.765,944.765,920.745,924.265,924.265,30641.0,,,tencent,600519,SSE,CNY,EQUITY,,,,,,1,600519 2020-03-06 日行情文本摘要,2020-03-06，600519A股交易日行情记录；开盘价931.76；最高价944.76；最低价920.75；收盘价924.26；成交量30641；按开盘价计算当日下跌0.80%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,程序生成行情文本摘要,,日行情文本摘要; 股交易日行情记录; 开盘价; 最高价; 最低价; 收盘价; 成交量; 按开盘价计算当日下跌; 该条为程序根据当日; ohlcv; 行情生成的文本补充; 用于保证每日行情数据均有对应文本字段
2020-03-07,600519.SS,,,,,,,,,,600519,SSE,CNY,EQUITY,,,,,,0,,,,,
2020-03-08,600519.SS,,,,,,,,,,600519,SSE,CNY,EQUITY,,,,,,0,,,,,
2020-03-09,600519.SS,903.765,903.765,880.075,882.775,882.775,43404.0,,,tencent,600519,SSE,CNY,EQUITY,,,,,,1,600519 2020-03-09 日行情文本摘要,2020-03-09，600519A股交易日行情记录；开盘价903.76；最高价903.76；最低价880.08；收盘价882.77；成交量43404；按开盘价计算当日下跌2.32%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,程序生成行情文本摘要,,日行情文本摘要; 股交易日行情记录; 开盘价; 最高价; 最低价; 收盘价; 成交量; 按开盘价计算当日下跌; 该条为程序根据当日; ohlcv; 行情生成的文本补充; 用于保证每日行情数据均有对应文本字段
2020-03-10,600519.SS,881.765,936.765,881.765,924.765,924.765,58062.0,,,tencent,600519,SSE,CNY,EQUITY,,,,,,1,600519 2020-03-10 日行情文本摘要,2020-03-10，600519A股交易日行情记录；开盘价881.76；最高价936.76；最低价881.76；收盘价924.76；成交量58062；按开盘价计算当日上涨4.88%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,程序生成行情文本摘要,,日行情文本摘要; 股交易日行情记录; 开盘价; 最高价; 最低价; 收盘价; 成交量; 按开盘价计算当日上涨; 该条为程序根据当日; ohlcv; 行情生成的文本补充; 用于保证每日行情数据均有对应文本字段
2020-03-11,600519.SS,924.265,938.345,909.765,927.285,927.285,35548.0,,,tencent,600519,SSE,CNY,EQUITY,,,,,,1,600519 2020-03-11 日行情文本摘要,2020-03-11，600519A股交易日行情记录；开盘价924.26；最高价938.35；最低价909.76；收盘价927.28；成交量35548；按开盘价计算当日上涨0.33%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,程序生成行情文本摘要,,日行情文本摘要; 股交易日行情记录; 开盘价; 最高价; 最低价; 收盘价; 成交量; 按开盘价计算当日上涨; 该条为程序根据当日; ohlcv; 行情生成的文本补充; 用于保证每日行情数据均有对应文本字段
