date,symbol,open,high,low,close,adjclose,volume,dividend,split,data_source,company_name,exchange,currency,instrument_type,market_cap_latest,trailing_pe_latest,forward_pe_latest,fifty_two_week_high_latest,fifty_two_week_low_latest,event_count,event_titles,event_summaries,event_publishers,event_links,keywords,event_source_types,external_event_count,generated_event_count,has_external_text
2024-06-21,000625.SZ,13.465,13.855,13.405,13.645,13.645,1114072.0,,,tencent,625,SZSE,CNY,EQUITY,,,,,,1,000625 2024-06-21 日行情文本摘要,2024-06-21，000625A股交易日行情记录；开盘价13.46；最高价13.86；最低价13.4；收盘价13.64；成交量1114072；按开盘价计算当日上涨1.34%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,程序生成行情文本摘要,,日行情文本摘要; 股交易日行情记录; 开盘价; 最高价; 最低价; 收盘价; 成交量; 按开盘价计算当日上涨; 该条为程序根据当日; ohlcv; 行情生成的文本补充; 用于保证每日行情数据均有对应文本字段,,,,
2024-06-22,000625.SZ,,,,,,,,,,625,SZSE,CNY,EQUITY,,,,,,0,,,,,,,,,
2024-06-23,000625.SZ,,,,,,,,,,625,SZSE,CNY,EQUITY,,,,,,0,,,,,,,,,
2024-06-24,000625.SZ,13.535,13.655,13.095,13.095,13.095,1245670.0,,,tencent,625,SZSE,CNY,EQUITY,,,,,,1,000625 2024-06-24 日行情文本摘要,2024-06-24，000625A股交易日行情记录；开盘价13.54；最高价13.65；最低价13.1；收盘价13.1；成交量1245670；按开盘价计算当日下跌3.25%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,程序生成行情文本摘要,,日行情文本摘要; 股交易日行情记录; 开盘价; 最高价; 最低价; 收盘价; 成交量; 按开盘价计算当日下跌; 该条为程序根据当日; ohlcv; 行情生成的文本补充; 用于保证每日行情数据均有对应文本字段,,,,
2024-06-25,000625.SZ,13.065,13.405,12.775,12.965,12.965,1129025.0,,,tencent,625,SZSE,CNY,EQUITY,,,,,,1,000625 2024-06-25 日行情文本摘要,2024-06-25，000625A股交易日行情记录；开盘价13.06；最高价13.4；最低价12.78；收盘价12.96；成交量1129025；按开盘价计算当日下跌0.77%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,程序生成行情文本摘要,,日行情文本摘要; 股交易日行情记录; 开盘价; 最高价; 最低价; 收盘价; 成交量; 按开盘价计算当日下跌; 该条为程序根据当日; ohlcv; 行情生成的文本补充; 用于保证每日行情数据均有对应文本字段,,,,
2024-06-26,000625.SZ,12.985,13.255,12.855,13.225,13.225,921879.0,,,tencent,625,SZSE,CNY,EQUITY,,,,,,1,000625 2024-06-26 日行情文本摘要,2024-06-26，000625A股交易日行情记录；开盘价12.98；最高价13.26；最低价12.86；收盘价13.22；成交量921879；按开盘价计算当日上涨1.85%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,程序生成行情文本摘要,,日行情文本摘要; 股交易日行情记录; 开盘价; 最高价; 最低价; 收盘价; 成交量; 按开盘价计算当日上涨; 该条为程序根据当日; ohlcv; 行情生成的文本补充; 用于保证每日行情数据均有对应文本字段,,,,
2024-06-27,000625.SZ,13.125,13.175,12.905,12.915,12.915,675809.0,,,tencent,625,SZSE,CNY,EQUITY,,,,,,1,000625 2024-06-27 日行情文本摘要,2024-06-27，000625A股交易日行情记录；开盘价13.12；最高价13.18；最低价12.9；收盘价12.91；成交量675809；按开盘价计算当日下跌1.60%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,程序生成行情文本摘要,,日行情文本摘要; 股交易日行情记录; 开盘价; 最高价; 最低价; 收盘价; 成交量; 按开盘价计算当日下跌; 该条为程序根据当日; ohlcv; 行情生成的文本补充; 用于保证每日行情数据均有对应文本字段,,,,
2024-06-28,000625.SZ,12.855,13.245,12.825,13.085,13.085,1051599.0,,,tencent,625,SZSE,CNY,EQUITY,,,,,,1,000625 2024-06-28 日行情文本摘要,2024-06-28，000625A股交易日行情记录；开盘价12.86；最高价13.24；最低价12.82；收盘价13.09；成交量1051599；按开盘价计算当日上涨1.79%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,程序生成行情文本摘要,,日行情文本摘要; 股交易日行情记录; 开盘价; 最高价; 最低价; 收盘价; 成交量; 按开盘价计算当日上涨; 该条为程序根据当日; ohlcv; 行情生成的文本补充; 用于保证每日行情数据均有对应文本字段,,,,
2024-06-29,000625.SZ,,,,,,,,,,625,SZSE,CNY,EQUITY,,,,,,0,,,,,,,,,
2024-06-30,000625.SZ,,,,,,,,,,625,SZSE,CNY,EQUITY,,,,,,0,,,,,,,,,
2024-07-01,000625.SZ,13.095,13.295,12.865,13.235,13.235,960013.0,,,tencent,625,SZSE,CNY,EQUITY,,,,,,1,000625 2024-07-01 日行情文本摘要,2024-07-01，000625A股交易日行情记录；开盘价13.1；最高价13.29；最低价12.87；收盘价13.23；成交量960013；按开盘价计算当日上涨1.07%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,程序生成行情文本摘要,,日行情文本摘要; 股交易日行情记录; 开盘价; 最高价; 最低价; 收盘价; 成交量; 按开盘价计算当日上涨; 该条为程序根据当日; ohlcv; 行情生成的文本补充; 用于保证每日行情数据均有对应文本字段,,,,
2024-07-02,000625.SZ,13.255,13.565,13.215,13.285,13.285,1167144.0,,,tencent,625,SZSE,CNY,EQUITY,,,,,,1,000625 2024-07-02 日行情文本摘要,2024-07-02，000625A股交易日行情记录；开盘价13.26；最高价13.56；最低价13.21；收盘价13.29；成交量1167144；按开盘价计算当日上涨0.23%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,程序生成行情文本摘要,,日行情文本摘要; 股交易日行情记录; 开盘价; 最高价; 最低价; 收盘价; 成交量; 按开盘价计算当日上涨; 该条为程序根据当日; ohlcv; 行情生成的文本补充; 用于保证每日行情数据均有对应文本字段,,,,
2024-07-03,000625.SZ,13.475,13.615,13.295,13.545,13.545,1332314.0,,,tencent,625,SZSE,CNY,EQUITY,,,,,,1,000625 2024-07-03 日行情文本摘要,2024-07-03，000625A股交易日行情记录；开盘价13.47；最高价13.62；最低价13.29；收盘价13.54；成交量1332314；按开盘价计算当日上涨0.52%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,程序生成行情文本摘要,,日行情文本摘要; 股交易日行情记录; 开盘价; 最高价; 最低价; 收盘价; 成交量; 按开盘价计算当日上涨; 该条为程序根据当日; ohlcv; 行情生成的文本补充; 用于保证每日行情数据均有对应文本字段,,,,
2024-07-04,000625.SZ,13.555,13.625,13.235,13.235,13.235,1122179.0,,,tencent,625,SZSE,CNY,EQUITY,,,,,,1,000625 2024-07-04 日行情文本摘要,2024-07-04，000625A股交易日行情记录；开盘价13.55；最高价13.62；最低价13.23；收盘价13.23；成交量1122179；按开盘价计算当日下跌2.36%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,程序生成行情文本摘要,,日行情文本摘要; 股交易日行情记录; 开盘价; 最高价; 最低价; 收盘价; 成交量; 按开盘价计算当日下跌; 该条为程序根据当日; ohlcv; 行情生成的文本补充; 用于保证每日行情数据均有对应文本字段,,,,
2024-07-05,000625.SZ,13.055,13.465,12.925,13.345,13.345,959719.0,,,tencent,625,SZSE,CNY,EQUITY,,,,,,1,000625 2024-07-05 日行情文本摘要,2024-07-05，000625A股交易日行情记录；开盘价13.05；最高价13.46；最低价12.93；收盘价13.35；成交量959719；按开盘价计算当日上涨2.22%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,程序生成行情文本摘要,,日行情文本摘要; 股交易日行情记录; 开盘价; 最高价; 最低价; 收盘价; 成交量; 按开盘价计算当日上涨; 该条为程序根据当日; ohlcv; 行情生成的文本补充; 用于保证每日行情数据均有对应文本字段,,,,
2024-07-06,000625.SZ,,,,,,,,,,625,SZSE,CNY,EQUITY,,,,,,0,,,,,,,,,
2024-07-07,000625.SZ,,,,,,,,,,625,SZSE,CNY,EQUITY,,,,,,0,,,,,,,,,
2024-07-08,000625.SZ,13.295,13.535,13.255,13.275,13.275,859017.0,,,tencent,625,SZSE,CNY,EQUITY,,,,,,1,000625 2024-07-08 日行情文本摘要,2024-07-08，000625A股交易日行情记录；开盘价13.29；最高价13.54；最低价13.26；收盘价13.28；成交量859017；按开盘价计算当日下跌0.15%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,程序生成行情文本摘要,,日行情文本摘要; 股交易日行情记录; 开盘价; 最高价; 最低价; 收盘价; 成交量; 按开盘价计算当日下跌; 该条为程序根据当日; ohlcv; 行情生成的文本补充; 用于保证每日行情数据均有对应文本字段,,,,
2024-07-09,000625.SZ,13.155,13.525,13.065,13.515,13.515,1188290.0,,,tencent,625,SZSE,CNY,EQUITY,,,,,,1,000625 2024-07-09 日行情文本摘要,2024-07-09，000625A股交易日行情记录；开盘价13.15；最高价13.53；最低价13.06；收盘价13.52；成交量1188290；按开盘价计算当日上涨2.74%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,程序生成行情文本摘要,,日行情文本摘要; 股交易日行情记录; 开盘价; 最高价; 最低价; 收盘价; 成交量; 按开盘价计算当日上涨; 该条为程序根据当日; ohlcv; 行情生成的文本补充; 用于保证每日行情数据均有对应文本字段,,,,
2024-07-10,000625.SZ,13.455,14.065,13.395,13.815,13.815,2082418.0,,,tencent,625,SZSE,CNY,EQUITY,,,,,,1,000625 2024-07-10 日行情文本摘要,2024-07-10，000625A股交易日行情记录；开盘价13.46；最高价14.06；最低价13.39；收盘价13.81；成交量2082418；按开盘价计算当日上涨2.68%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,程序生成行情文本摘要,,日行情文本摘要; 股交易日行情记录; 开盘价; 最高价; 最低价; 收盘价; 成交量; 按开盘价计算当日上涨; 该条为程序根据当日; ohlcv; 行情生成的文本补充; 用于保证每日行情数据均有对应文本字段,,,,
2024-07-11,000625.SZ,14.355,15.015,14.315,14.835,14.835,4378766.0,,,tencent,625,SZSE,CNY,EQUITY,,,,,,1,000625 2024-07-11 日行情文本摘要,2024-07-11，000625A股交易日行情记录；开盘价14.36；最高价15.02；最低价14.31；收盘价14.84；成交量4378766；按开盘价计算当日上涨3.34%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,程序生成行情文本摘要,,日行情文本摘要; 股交易日行情记录; 开盘价; 最高价; 最低价; 收盘价; 成交量; 按开盘价计算当日上涨; 该条为程序根据当日; ohlcv; 行情生成的文本补充; 用于保证每日行情数据均有对应文本字段,,,,
2024-07-12,000625.SZ,14.735,14.945,14.485,14.805,14.805,2509644.0,,,tencent,625,SZSE,CNY,EQUITY,,,,,,1,000625 2024-07-12 日行情文本摘要,2024-07-12，000625A股交易日行情记录；开盘价14.73；最高价14.95；最低价14.48；收盘价14.8；成交量2509644；按开盘价计算当日上涨0.48%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,程序生成行情文本摘要,,日行情文本摘要; 股交易日行情记录; 开盘价; 最高价; 最低价; 收盘价; 成交量; 按开盘价计算当日上涨; 该条为程序根据当日; ohlcv; 行情生成的文本补充; 用于保证每日行情数据均有对应文本字段,,,,
2024-07-13,000625.SZ,,,,,,,,,,625,SZSE,CNY,EQUITY,,,,,,0,,,,,,,,,
2024-07-14,000625.SZ,,,,,,,,,,625,SZSE,CNY,EQUITY,,,,,,0,,,,,,,,,
2024-07-15,000625.SZ,15.155,15.485,14.865,14.995,14.995,3023082.0,,,tencent,625,SZSE,CNY,EQUITY,,,,,,1,000625 2024-07-15 日行情文本摘要,2024-07-15，000625A股交易日行情记录；开盘价15.15；最高价15.48；最低价14.87；收盘价14.99；成交量3023082；按开盘价计算当日下跌1.06%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,程序生成行情文本摘要,,日行情文本摘要; 股交易日行情记录; 开盘价; 最高价; 最低价; 收盘价; 成交量; 按开盘价计算当日下跌; 该条为程序根据当日; ohlcv; 行情生成的文本补充; 用于保证每日行情数据均有对应文本字段,,,,
2024-07-16,000625.SZ,14.855,15.785,14.835,15.615,15.615,3476628.0,,,tencent,625,SZSE,CNY,EQUITY,,,,,,1,000625 2024-07-16 日行情文本摘要,2024-07-16，000625A股交易日行情记录；开盘价14.86；最高价15.79；最低价14.84；收盘价15.62；成交量3476628；按开盘价计算当日上涨5.12%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,程序生成行情文本摘要,,日行情文本摘要; 股交易日行情记录; 开盘价; 最高价; 最低价; 收盘价; 成交量; 按开盘价计算当日上涨; 该条为程序根据当日; ohlcv; 行情生成的文本补充; 用于保证每日行情数据均有对应文本字段,,,,
2024-07-17,000625.SZ,15.465,15.685,15.315,15.355,15.355,2404515.0,,,tencent,625,SZSE,CNY,EQUITY,,,,,,1,000625 2024-07-17 日行情文本摘要,2024-07-17，000625A股交易日行情记录；开盘价15.46；最高价15.69；最低价15.31；收盘价15.36；成交量2404515；按开盘价计算当日下跌0.71%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,程序生成行情文本摘要,,日行情文本摘要; 股交易日行情记录; 开盘价; 最高价; 最低价; 收盘价; 成交量; 按开盘价计算当日下跌; 该条为程序根据当日; ohlcv; 行情生成的文本补充; 用于保证每日行情数据均有对应文本字段,,,,
2024-07-18,000625.SZ,15.265,15.715,15.115,15.435,15.435,2209946.0,,,tencent,625,SZSE,CNY,EQUITY,,,,,,1,000625 2024-07-18 日行情文本摘要,2024-07-18，000625A股交易日行情记录；开盘价15.27；最高价15.71；最低价15.12；收盘价15.44；成交量2209946；按开盘价计算当日上涨1.11%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,程序生成行情文本摘要,,日行情文本摘要; 股交易日行情记录; 开盘价; 最高价; 最低价; 收盘价; 成交量; 按开盘价计算当日上涨; 该条为程序根据当日; ohlcv; 行情生成的文本补充; 用于保证每日行情数据均有对应文本字段,,,,
2024-07-19,000625.SZ,15.455,15.775,14.955,15.045,15.045,3010208.0,,,tencent,625,SZSE,CNY,EQUITY,,,,,,1,000625 2024-07-19 日行情文本摘要,2024-07-19，000625A股交易日行情记录；开盘价15.46；最高价15.78；最低价14.96；收盘价15.04；成交量3010208；按开盘价计算当日下跌2.65%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,程序生成行情文本摘要,,日行情文本摘要; 股交易日行情记录; 开盘价; 最高价; 最低价; 收盘价; 成交量; 按开盘价计算当日下跌; 该条为程序根据当日; ohlcv; 行情生成的文本补充; 用于保证每日行情数据均有对应文本字段,,,,
