episode,date,action,reward,position,cash,portfolio_value,price,experiment
200,2025-06-20,Hold,2408.2699999999895,3299.0,20.320610000024317,115254.39061000002,34.93,dqn_with_nlp
200,2025-06-23,Hold,5146.440000000017,3299.0,20.320610000024317,120400.83061000003,36.49,dqn_with_nlp
200,2025-06-24,Hold,2276.309999999983,3299.0,20.320610000024317,122677.14061000002,37.18,dqn_with_nlp
200,2025-06-25,Hold,2969.100000000006,3299.0,20.320610000024317,125646.24061000002,38.08,dqn_with_nlp
200,2025-06-26,Hold,8115.539999999994,3299.0,20.320610000024317,133761.78061000002,40.54,dqn_with_nlp
200,2025-06-27,Hold,-5245.409999999989,3299.0,20.320610000024317,128516.37061000003,38.95,dqn_with_nlp
200,2025-06-30,Hold,3200.0300000000134,3299.0,20.320610000024317,131716.40061000004,39.92,dqn_with_nlp
200,2025-07-01,Sell,-5668.473760000008,0.0,126047.92685000003,126047.92685000003,38.24,dqn_with_nlp
200,2025-07-02,Buy,-125.90797999998904,3278.0,14.03887000004761,125922.01887000004,38.41,dqn_with_nlp
200,2025-07-03,Sell,-2811.1800199999852,0.0,123110.83885000006,123110.83885000006,37.59,dqn_with_nlp
200,2025-07-04,Buy,-122.98003999998036,3244.0,7.818810000084341,122987.85881000008,37.91,dqn_with_nlp
200,2025-07-07,Sell,-4076.7023600000102,0.0,118911.15645000007,118911.15645000007,36.69,dqn_with_nlp
200,2025-07-08,Buy,-118.76015999999072,3208.0,32.236290000073495,118792.39629000008,37.02,dqn_with_nlp
200,2025-07-09,Sell,-3131.2646400000085,0.0,115661.13165000007,115661.13165000007,36.08,dqn_with_nlp
200,2025-07-10,Buy,-115.54479999998875,3290.0,0.7868500000913627,115545.58685000008,35.12,dqn_with_nlp
200,2025-07-11,Hold,394.80000000001746,3290.0,0.7868500000913627,115940.3868500001,35.24,dqn_with_nlp
200,2025-07-14,Hold,3158.4000000000087,3290.0,0.7868500000913627,119098.7868500001,36.2,dqn_with_nlp
200,2025-07-15,Hold,-1085.7000000000262,3290.0,0.7868500000913627,118013.08685000008,35.87,dqn_with_nlp
200,2025-07-16,Hold,-1118.5999999999913,3290.0,0.7868500000913627,116894.48685000009,35.53,dqn_with_nlp
200,2025-07-17,Hold,-32.89999999997963,3290.0,0.7868500000913627,116861.58685000011,35.52,dqn_with_nlp
200,2025-07-18,Hold,98.69999999996799,3290.0,0.7868500000913627,116960.28685000008,35.55,dqn_with_nlp
200,2025-07-21,Hold,1710.8000000000175,3290.0,0.7868500000913627,118671.0868500001,36.07,dqn_with_nlp
200,2025-07-22,Hold,1085.699999999997,3290.0,0.7868500000913627,119756.78685000009,36.4,dqn_with_nlp
200,2025-07-23,Hold,-2895.1999999999825,3290.0,0.7868500000913627,116861.58685000011,35.52,dqn_with_nlp
200,2025-07-24,Hold,328.9999999999709,3290.0,0.7868500000913627,117190.58685000008,35.62,dqn_with_nlp
200,2025-07-25,Hold,-1019.8999999999796,3290.0,0.7868500000913627,116170.6868500001,35.31,dqn_with_nlp
200,2025-07-28,Hold,-32.90000000002328,3290.0,0.7868500000913627,116137.78685000008,35.3,dqn_with_nlp
200,2025-07-29,Sell,146.79980000002251,0.0,116284.5866500001,116284.5866500001,35.38,dqn_with_nlp
200,2025-07-30,Buy,-116.14207999999053,3392.0,26.36457000010705,116168.44457000011,34.24,dqn_with_nlp
200,2025-07-31,Hold,-67.84000000001106,3392.0,26.36457000010705,116100.6045700001,34.22,dqn_with_nlp
200,2025-08-01,Hold,271.3600000000006,3392.0,26.36457000010705,116371.9645700001,34.3,dqn_with_nlp
200,2025-08-04,Hold,1628.160000000018,3392.0,26.36457000010705,118000.12457000012,34.78,dqn_with_nlp
200,2025-08-05,Hold,2679.679999999993,3392.0,26.36457000010705,120679.80457000011,35.57,dqn_with_nlp
200,2025-08-06,Hold,1288.9600000000064,3392.0,26.36457000010705,121968.76457000012,35.95,dqn_with_nlp
200,2025-08-07,Hold,-915.8400000000111,3392.0,26.36457000010705,121052.9245700001,35.68,dqn_with_nlp
200,2025-08-08,Hold,-3731.199999999997,3392.0,26.36457000010705,117321.72457000011,34.58,dqn_with_nlp
200,2025-08-11,Hold,1662.0800000000017,3392.0,26.36457000010705,118983.80457000011,35.07,dqn_with_nlp
200,2025-08-12,Hold,-1526.4000000000087,3392.0,26.36457000010705,117457.4045700001,34.62,dqn_with_nlp
200,2025-08-13,Hold,1526.4000000000087,3392.0,26.36457000010705,118983.80457000011,35.07,dqn_with_nlp
200,2025-08-14,Hold,-5291.520000000004,3392.0,26.36457000010705,113692.2845700001,33.51,dqn_with_nlp
200,2025-08-15,Hold,2442.2399999999907,3392.0,26.36457000010705,116134.5245700001,34.23,dqn_with_nlp
200,2025-08-18,Hold,5834.24000000002,3392.0,26.36457000010705,121968.76457000012,35.95,dqn_with_nlp
200,2025-08-19,Hold,-780.160000000018,3392.0,26.36457000010705,121188.6045700001,35.72,dqn_with_nlp
200,2025-08-20,Hold,1662.0800000000163,3392.0,26.36457000010705,122850.68457000011,36.21,dqn_with_nlp
200,2025-08-21,Hold,-1797.7600000000093,3392.0,26.36457000010705,121052.9245700001,35.68,dqn_with_nlp
200,2025-08-22,Hold,1017.5999999999913,3392.0,26.36457000010705,122070.5245700001,35.98,dqn_with_nlp
200,2025-08-25,Hold,746.2400000000198,3392.0,26.36457000010705,122816.76457000012,36.2,dqn_with_nlp
200,2025-08-26,Hold,3832.959999999992,3392.0,26.36457000010705,126649.72457000011,37.33,dqn_with_nlp
200,2025-08-27,Hold,3425.920000000013,3392.0,26.36457000010705,130075.64457000012,38.34,dqn_with_nlp
200,2025-08-28,Hold,-1424.640000000014,3392.0,26.36457000010705,128651.0045700001,37.92,dqn_with_nlp
200,2025-08-29,Hold,-4375.679999999993,3392.0,26.36457000010705,124275.32457000011,36.63,dqn_with_nlp
200,2025-09-01,Hold,-610.5599999999977,3392.0,26.36457000010705,123664.76457000012,36.45,dqn_with_nlp
200,2025-09-02,Hold,1696.0,3392.0,26.36457000010705,125360.76457000012,36.95,dqn_with_nlp
200,2025-09-03,Hold,-6410.880000000005,3392.0,26.36457000010705,118949.88457000011,35.06,dqn_with_nlp
200,2025-09-04,Hold,-4070.4000000000087,3392.0,26.36457000010705,114879.4845700001,33.86,dqn_with_nlp
200,2025-09-05,Hold,1187.2000000000116,3392.0,26.36457000010705,116066.68457000011,34.21,dqn_with_nlp
200,2025-09-08,Hold,5698.559999999998,3392.0,26.36457000010705,121765.24457000011,35.89,dqn_with_nlp
200,2025-09-09,Hold,-373.11999999999534,3392.0,26.36457000010705,121392.12457000012,35.78,dqn_with_nlp
200,2025-09-10,Hold,1356.7999999999884,3392.0,26.36457000010705,122748.9245700001,36.18,dqn_with_nlp
200,2025-09-11,Hold,1662.0800000000017,3392.0,26.36457000010705,124411.0045700001,36.67,dqn_with_nlp
200,2025-09-12,Hold,-4986.239999999991,3392.0,26.36457000010705,119424.76457000012,35.2,dqn_with_nlp
200,2025-09-15,Hold,881.9199999999983,3392.0,26.36457000010705,120306.68457000011,35.46,dqn_with_nlp
200,2025-09-16,Hold,8446.080000000002,3392.0,26.36457000010705,128752.76457000012,37.95,dqn_with_nlp
200,2025-09-17,Hold,-542.7200000000157,3392.0,26.36457000010705,128210.0445700001,37.79,dqn_with_nlp
200,2025-09-18,Hold,7123.199999999997,3392.0,26.36457000010705,135333.2445700001,39.89,dqn_with_nlp
200,2025-09-19,Hold,3324.1599999999744,3392.0,26.36457000010705,138657.40457000007,40.87,dqn_with_nlp
200,2025-09-22,Hold,5732.48000000004,3392.0,26.36457000010705,144389.8845700001,42.56,dqn_with_nlp
200,2025-09-23,Hold,407.03999999997905,3392.0,26.36457000010705,144796.9245700001,42.68,dqn_with_nlp
200,2025-09-24,Hold,-1594.2399999999907,3392.0,26.36457000010705,143202.6845700001,42.21,dqn_with_nlp
200,2025-09-25,Sell,-2413.5436800000025,0.0,140789.1408900001,140789.1408900001,41.54,dqn_with_nlp
200,2025-09-26,Buy,-140.64068999997107,3453.0,7.8102000001235865,140648.50020000013,40.73,dqn_with_nlp
200,2025-09-29,Sell,-3348.7194000000018,0.0,137299.78080000012,137299.78080000012,39.8,dqn_with_nlp
200,2025-09-30,Buy,-137.14244999998482,3503.0,20.188350000156788,137162.63835000014,39.15,dqn_with_nlp
200,2025-10-09,Sell,-2236.8406499999983,0.0,134925.79770000014,134925.79770000014,38.55,dqn_with_nlp
200,2025-10-10,Buy,-134.77472999997553,3557.0,16.292970000155037,134791.02297000017,37.89,dqn_with_nlp
200,2025-10-13,Hold,-2774.460000000021,3557.0,16.292970000155037,132016.56297000014,37.11,dqn_with_nlp
200,2025-10-14,Hold,2561.040000000008,3557.0,16.292970000155037,134577.60297000015,37.83,dqn_with_nlp
200,2025-10-15,Hold,16504.48000000001,3557.0,16.292970000155037,151082.08297000016,42.47,dqn_with_nlp
200,2025-10-16,Hold,13907.869999999995,3557.0,16.292970000155037,164989.95297000016,46.38,dqn_with_nlp
200,2025-10-17,Sell,-12850.765169999999,0.0,152139.18780000016,152139.18780000016,42.81,dqn_with_nlp
200,2025-10-20,Buy,-151.95667999997386,3401.0,30.551120000192896,151987.2311200002,44.68,dqn_with_nlp
200,2025-10-21,Sell,-1341.116330000019,0.0,150646.11479000017,150646.11479000017,44.33,dqn_with_nlp
200,2025-10-22,Buy,-150.48479999997653,3516.0,10.829990000202088,150495.6299900002,42.8,dqn_with_nlp
200,2025-10-23,Sell,5047.9915200000105,0.0,155543.6215100002,155543.6215100002,44.28,dqn_with_nlp
200,2025-10-24,Buy,-155.3721399999922,3479.0,16.109370000223862,155388.2493700002,44.66,dqn_with_nlp
200,2025-10-27,Sell,2103.7165100000275,0.0,157491.96588000024,157491.96588000024,45.31,dqn_with_nlp
200,2025-10-28,Buy,-157.31327999997302,3408.0,21.372600000264356,157334.65260000026,46.16,dqn_with_nlp
200,2025-10-29,Sell,-5230.155359999975,0.0,152104.4972400003,152104.4972400003,44.67,dqn_with_nlp
200,2025-10-30,Buy,-151.91199999998207,3400.0,40.58524000030593,151952.5852400003,44.68,dqn_with_nlp
200,2025-10-31,Sell,-3820.2399999999907,0.0,148132.34524000032,148132.34524000032,43.6,dqn_with_nlp
200,2025-11-03,Buy,-147.95999999999185,3288.0,24.385240000323392,147984.38524000032,45.0,dqn_with_nlp
200,2025-11-04,Sell,-5239.263600000006,0.0,142745.12164000032,142745.12164000032,43.45,dqn_with_nlp
200,2025-11-05,Buy,-142.58689999999478,3293.0,15.634740000328748,142602.53474000032,43.3,dqn_with_nlp
200,2025-11-06,Sell,7621.121619999991,0.0,150223.6563600003,150223.6563600003,45.66,dqn_with_nlp
200,2025-11-07,Buy,-150.069599999988,3420.0,3.9867600003199186,150073.58676000033,43.88,dqn_with_nlp
200,2025-11-10,Sell,-3088.3283999999694,0.0,146985.25836000036,146985.25836000036,43.02,dqn_with_nlp
200,2025-11-11,Buy,-146.81967999998596,3416.0,18.758680000377353,146838.43868000037,42.98,dqn_with_nlp
200,2025-11-12,Hold,-1708.0,3416.0,18.758680000377353,145130.43868000037,42.48,dqn_with_nlp
200,2025-11-13,Hold,-204.95999999999185,3416.0,18.758680000377353,144925.47868000038,42.42,dqn_with_nlp
200,2025-11-14,Hold,2322.8800000000047,3416.0,18.758680000377353,147248.35868000038,43.1,dqn_with_nlp
200,2025-11-17,Hold,-3928.399999999994,3416.0,18.758680000377353,143319.9586800004,41.95,dqn_with_nlp
200,2025-11-18,Hold,-3381.8399999999965,3416.0,18.758680000377353,139938.1186800004,40.96,dqn_with_nlp
200,2025-11-19,Hold,-683.2000000000116,3416.0,18.758680000377353,139254.91868000038,40.76,dqn_with_nlp
200,2025-11-20,Hold,170.80000000001746,3416.0,18.758680000377353,139425.7186800004,40.81,dqn_with_nlp
200,2025-11-21,Hold,-6695.360000000015,3416.0,18.758680000377353,132730.35868000038,38.85,dqn_with_nlp
200,2025-11-24,Hold,2459.5199999999895,3416.0,18.758680000377353,135189.87868000037,39.57,dqn_with_nlp
200,2025-11-25,Hold,204.96000000002095,3416.0,18.758680000377353,135394.8386800004,39.63,dqn_with_nlp
200,2025-11-26,Hold,580.7199999999721,3416.0,18.758680000377353,135975.55868000037,39.8,dqn_with_nlp
200,2025-11-27,Hold,-649.039999999979,3416.0,18.758680000377353,135326.5186800004,39.61,dqn_with_nlp
200,2025-11-28,Hold,2801.1199999999953,3416.0,18.758680000377353,138127.63868000038,40.43,dqn_with_nlp
200,2025-12-01,Hold,2903.600000000006,3416.0,18.758680000377353,141031.2386800004,41.28,dqn_with_nlp
200,2025-12-02,Hold,-2083.7600000000093,3416.0,18.758680000377353,138947.47868000038,40.67,dqn_with_nlp
200,2025-12-03,Hold,2186.24000000002,3416.0,18.758680000377353,141133.7186800004,41.31,dqn_with_nlp
200,2025-12-04,Hold,136.63999999998487,3416.0,18.758680000377353,141270.35868000038,41.35,dqn_with_nlp
200,2025-12-05,Hold,1400.5599999999977,3416.0,18.758680000377353,142670.91868000038,41.76,dqn_with_nlp
200,2025-12-08,Hold,4372.479999999981,3416.0,18.758680000377353,147043.39868000036,43.04,dqn_with_nlp
200,2025-12-09,Hold,-956.4799999999814,3416.0,18.758680000377353,146086.91868000038,42.76,dqn_with_nlp
200,2025-12-10,Hold,956.4799999999814,3416.0,18.758680000377353,147043.39868000036,43.04,dqn_with_nlp
200,2025-12-11,Hold,-1468.8799999999756,3416.0,18.758680000377353,145574.5186800004,42.61,dqn_with_nlp
200,2025-12-12,Hold,-1947.1200000000244,3416.0,18.758680000377353,143627.39868000036,42.04,dqn_with_nlp
200,2025-12-15,Hold,-2835.2799999999697,3416.0,18.758680000377353,140792.1186800004,41.21,dqn_with_nlp
200,2025-12-16,Hold,-5465.600000000006,3416.0,18.758680000377353,135326.5186800004,39.61,dqn_with_nlp
200,2025-12-17,Hold,1263.9199999999837,3416.0,18.758680000377353,136590.43868000037,39.98,dqn_with_nlp
200,2025-12-18,Hold,-444.0799999999872,3416.0,18.758680000377353,136146.35868000038,39.85,dqn_with_nlp
200,2025-12-19,Hold,-854.0,3416.0,18.758680000377353,135292.35868000038,39.6,dqn_with_nlp
200,2025-12-22,Hold,1947.1199999999953,3416.0,18.758680000377353,137239.47868000038,40.17,dqn_with_nlp
200,2025-12-23,Hold,785.679999999993,3416.0,18.758680000377353,138025.15868000037,40.4,dqn_with_nlp
200,2025-12-24,Hold,2391.2000000000116,3416.0,18.758680000377353,140416.35868000038,41.1,dqn_with_nlp
200,2025-12-25,Hold,8437.51999999999,3416.0,18.758680000377353,148853.87868000037,43.57,dqn_with_nlp
200,2025-12-26,Hold,-6148.799999999988,3416.0,18.758680000377353,142705.07868000038,41.77,dqn_with_nlp
